sequence_id	library	term	gained_in_term	lost_in_term	gained_genes	lost_genes	corrected_log2_odds_ratio	p_value	q_within_screen	q_global_library
ABCA4_77b61c48f2a3b634	GO Cellular Component	plasma membrane (GO:0005886)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_77b61c48f2a3b634	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_77b61c48f2a3b634	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_7783a12e3aa67e7b	Reactome	SARS-CoV Infections (R-HSA-9679506)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_7783a12e3aa67e7b	Reactome	Ion channel transport (R-HSA-983712)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_7783a12e3aa67e7b	Reactome	Infectious disease (R-HSA-5663205)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_7783a12e3aa67e7b	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_77d32656e7ec53cb	Reactome	Transport of small molecules (R-HSA-382551)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_77d32656e7ec53cb	Reactome	Miscellaneous transport and binding events (R-HSA-5223345)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_77d32656e7ec53cb	GO Cellular Component	early endosome (GO:0005769)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_77d32656e7ec53cb	GO Cellular Component	membrane (GO:0016020)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_77d32656e7ec53cb	GO Cellular Component	plasma membrane (GO:0005886)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_77d32656e7ec53cb	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_77d32656e7ec53cb	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_77c2beaaba74731c	Reactome	SARS-CoV Infections (R-HSA-9679506)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_77c2beaaba74731c	KEGG	EFFEROCYTOSIS	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_7783a12e3aa67e7b	Reactome	Viral Infection Pathways (R-HSA-9824446)	0	1		ANO4	0.0	1.0	1.0	1.0
ABCA4_774ba9f77567f843	GO Biological Process	chloride transport (GO:0006821)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_774ba9f77567f843	GO Biological Process	mucus secretion (GO:0070254)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_774ba9f77567f843	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_774ba9f77567f843	GO Biological Process	chloride transmembrane transport (GO:1902476)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_774ba9f77567f843	GO Biological Process	detection of temperature stimulus involved in sensory perception of pain (GO:0050965)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_773c77e05c368954	Reactome	SARS-CoV Infections (R-HSA-9679506)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_773c77e05c368954	Reactome	Ion channel transport (R-HSA-983712)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_773c77e05c368954	Reactome	Infectious disease (R-HSA-5663205)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_773c77e05c368954	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_773c77e05c368954	Reactome	Viral Infection Pathways (R-HSA-9824446)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_774ba9f77567f843	GO Molecular Function	chloride channel activity (GO:0005254)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_774ba9f77567f843	GO Molecular Function	protein homodimerization activity (GO:0042803)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_774ba9f77567f843	GO Molecular Function	iodide transmembrane transporter activity (GO:0015111)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_774ba9f77567f843	GO Molecular Function	intracellularly calcium-gated chloride channel activity (GO:0005229)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_774ba9f77567f843	Reactome	Ion channel transport (R-HSA-983712)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_774ba9f77567f843	Reactome	Infectious disease (R-HSA-5663205)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_774ba9f77567f843	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_774ba9f77567f843	Reactome	Viral Infection Pathways (R-HSA-9824446)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
